Date,Season,Playoff,Team1,Team2,Score1,Score2
1984-12-16,1984,0,ATL,PHI,26,10
1984-12-16,1984,0,WSH,ARI,29,27
1984-12-16,1984,0,MIN,GB,14,38
1984-12-16,1984,0,NE,IND,16,10
1984-12-16,1984,0,TEN,CLE,20,27
1984-12-16,1984,0,OAK,PIT,7,13
1984-12-16,1984,0,DET,CHI,13,30
1984-12-16,1984,0,CIN,BUF,52,21
1984-12-17,1984,0,MIA,DAL,28,21
1984-12-22,1984,1,SEA,OAK,13,7
1984-12-23,1984,1,LAR,NYG,13,16
1984-12-29,1984,1,MIA,SEA,31,10
1984-12-29,1984,1,SF,NYG,21,10
1984-12-30,1984,1,WSH,CHI,19,23
1984-12-30,1984,1,DEN,PIT,17,24
1985-01-06,1984,1,SF,CHI,23,0
1985-01-06,1984,1,MIA,PIT,45,28
1985-01-20,1984,1,SF,MIA,38,16
1985-09-08,1985,0,LAR,DEN,20,16
1985-09-08,1985,0,OAK,NYJ,31,0
1985-09-08,1985,0,PIT,IND,45,3
1985-09-08,1985,0,TEN,MIA,26,23
1985-09-08,1985,0,NYG,PHI,21,0
1985-09-08,1985,0,NE,GB,26,20
1985-09-08,1985,0,NO,KC,27,47
1985-09-08,1985,0,MIN,SF,28,21
1985-09-08,1985,0,CLE,ARI,24,27
1985-09-08,1985,0,CIN,SEA,24,28
1985-09-08,1985,0,CHI,TB,38,28
1985-09-08,1985,0,ATL,DET,27,28
1985-09-08,1985,0,BUF,LAC,9,14
1985-09-09,1985,0,DAL,WSH,44,14
1985-09-12,1985,0,KC,OAK,36,20
1985-09-15,1985,0,NYJ,BUF,42,3
1985-09-15,1985,0,MIA,IND,30,13
1985-09-15,1985,0,GB,NYG,23,20
1985-09-15,1985,0,DET,DAL,26,21
1985-09-15,1985,0,DEN,NO,34,23
1985-09-15,1985,0,ARI,CIN,41,27
1985-09-15,1985,0,CHI,NE,20,7
1985-09-15,1985,0,WSH,TEN,16,13
1985-09-15,1985,0,LAC,SEA,35,49
1985-09-15,1985,0,TB,MIN,16,31
1985-09-15,1985,0,PHI,LAR,6,17
1985-09-15,1985,0,SF,ATL,35,16
1985-09-16,1985,0,CLE,PIT,17,7
1985-09-19,1985,0,MIN,CHI,24,33
1985-09-22,1985,0,GB,NYJ,3,24
1985-09-22,1985,0,WSH,PHI,6,19
1985-09-22,1985,0,OAK,SF,10,34
1985-09-22,1985,0,PIT,TEN,20,0
1985-09-22,1985,0,NO,TB,20,13
1985-09-22,1985,0,MIA,KC,31,0
1985-09-22,1985,0,DAL,CLE,20,7
1985-09-22,1985,0,IND,DET,14,6
1985-09-22,1985,0,BUF,NE,14,17
1985-09-22,1985,0,ATL,DEN,28,44
1985-09-22,1985,0,NYG,ARI,27,17
1985-09-22,1985,0,CIN,LAC,41,44
1985-09-23,1985,0,SEA,LAR,24,35
1985-09-29,1985,0,BUF,MIN,20,27
1985-09-29,1985,0,KC,SEA,28,7
1985-09-29,1985,0,CHI,WSH,45,10
1985-09-29,1985,0,DEN,MIA,26,30
1985-09-29,1985,0,NE,OAK,20,35
1985-09-29,1985,0,DET,TB,30,9
1985-09-29,1985,0,ARI,GB,43,28
1985-09-29,1985,0,SF,NO,17,20
1985-09-29,1985,0,LAR,ATL,17,6
1985-09-29,1985,0,LAC,CLE,7,21
1985-09-29,1985,0,NYJ,IND,25,20
1985-09-29,1985,0,TEN,DAL,10,17
1985-09-29,1985,0,PHI,NYG,10,16
1985-09-30,1985,0,PIT,CIN,24,37
1985-10-06,1985,0,MIA,PIT,24,20
1985-10-06,1985,0,NO,PHI,23,21
1985-10-06,1985,0,LAR,MIN,13,10
1985-10-06,1985,0,GB,DET,43,10
1985-10-06,1985,0,CLE,NE,24,20
1985-10-06,1985,0,CIN,NYJ,20,29
1985-10-06,1985,0,ATL,SF,17,38
1985-10-06,1985,0,IND,BUF,49,17
1985-10-06,1985,0,OAK,KC,19,10
1985-10-06,1985,0,TB,CHI,19,27
1985-10-06,1985,0,NYG,DAL,29,30
1985-10-06,1985,0,SEA,LAC,26,21
1985-10-06,1985,0,DEN,TEN,31,20
1985-10-07,1985,0,WSH,ARI,27,10
1985-10-13,1985,0,DAL,PIT,27,13
1985-10-13,1985,0,CIN,NYG,35,30
1985-10-13,1985,0,IND,DEN,10,15
1985-10-13,1985,0,GB,MIN,20,17
1985-10-13,1985,0,NE,BUF,14,3
1985-10-13,1985,0,TEN,CLE,6,21
1985-10-13,1985,0,PHI,ARI,30,7
1985-10-13,1985,0,OAK,NO,23,13
1985-10-13,1985,0,SEA,ATL,30,26
1985-10-13,1985,0,SF,CHI,10,26
1985-10-13,1985,0,WSH,DET,24,3
1985-10-13,1985,0,TB,LAR,27,31
1985-10-13,1985,0,LAC,KC,31,20
1985-10-14,1985,0,NYJ,MIA,23,7
1985-10-20,1985,0,CLE,OAK,20,21
1985-10-20,1985,0,NE,NYJ,20,13
1985-10-20,1985,0,KC,LAR,0,16
1985-10-20,1985,0,NYG,WSH,17,3
1985-10-20,1985,0,TEN,CIN,44,27
1985-10-20,1985,0,PHI,DAL,16,14
1985-10-20,1985,0,PIT,ARI,23,10
1985-10-20,1985,0,DEN,SEA,13,10
1985-10-20,1985,0,ATL,NO,31,24
1985-10-20,1985,0,DET,SF,23,21
1985-10-20,1985,0,MIN,LAC,21,17
1985-10-20,1985,0,BUF,IND,21,9
1985-10-20,1985,0,MIA,TB,41,38
1985-10-21,1985,0,CHI,GB,23,7
1985-10-27,1985,0,NYJ,SEA,17,14
1985-10-27,1985,0,DET,MIA,31,21
1985-10-27,1985,0,LAR,SF,14,28
1985-10-27,1985,0,TB,NE,14,32
1985-10-27,1985,0,PHI,BUF,21,17
1985-10-27,1985,0,NO,NYG,13,21
1985-10-27,1985,0,KC,DEN,10,30
1985-10-27,1985,0,DAL,ATL,24,10
1985-10-27,1985,0,ARI,TEN,10,20
1985-10-27,1985,0,IND,GB,37,10
1985-10-27,1985,0,CLE,WSH,7,14
1985-10-27,1985,0,CIN,PIT,26,21
1985-10-27,1985,0,CHI,MIN,27,9
1985-10-28,1985,0,OAK,LAC,34,21
1985-11-03,1985,0,IND,NYJ,17,35
1985-11-03,1985,0,BUF,CIN,17,23
1985-11-03,1985,0,LAR,NO,28,10
1985-11-03,1985,0,SF,PHI,24,13
1985-11-03,1985,0,PIT,CLE,10,9
1985-11-03,1985,0,SEA,OAK,33,3
1985-11-03,1985,0,ATL,WSH,10,44
1985-11-03,1985,0,MIN,DET,16,13
1985-11-03,1985,0,GB,CHI,10,16
1985-11-03,1985,0,LAC,DEN,30,10
1985-11-03,1985,0,TEN,KC,23,20
1985-11-03,1985,0,NYG,TB,22,20
1985-11-03,1985,0,NE,MIA,17,13
1985-11-04,1985,0,ARI,DAL,21,10
1985-11-10,1985,0,TB,ARI,16,0
1985-11-10,1985,0,PHI,ATL,23,17
1985-11-10,1985,0,NE,IND,34,15
1985-11-10,1985,0,NO,SEA,3,27
1985-11-10,1985,0,MIN,GB,17,27
1985-11-10,1985,0,MIA,NYJ,21,17
1985-11-10,1985,0,CIN,CLE,27,10
1985-11-10,1985,0,CHI,DET,24,3
1985-11-10,1985,0,WSH,DAL,7,13
1985-11-10,1985,0,NYG,LAR,24,19
1985-11-10,1985,0,LAC,OAK,40,34
1985-11-10,1985,0,BUF,TEN,20,0
1985-11-10,1985,0,KC,PIT,28,36
1985-11-11,1985,0,DEN,SF,17,16
1985-11-17,1985,0,CLE,BUF,17,7
1985-11-17,1985,0,DEN,LAC,30,24
1985-11-17,1985,0,TEN,PIT,7,30
1985-11-17,1985,0,OAK,CIN,13,6
1985-11-17,1985,0,SEA,NE,13,20
1985-11-17,1985,0,SF,KC,31,3
1985-11-17,1985,0,ARI,PHI,14,24
1985-11-17,1985,0,IND,MIA,20,34
1985-11-17,1985,0,ATL,LAR,30,14
1985-11-17,1985,0,NYJ,TB,62,28
1985-11-17,1985,0,GB,NO,38,14
1985-11-17,1985,0,DET,MIN,41,21
1985-11-17,1985,0,DAL,CHI,0,44
1985-11-18,1985,0,WSH,NYG,23,21
1985-11-24,1985,0,NYJ,NE,16,13
1985-11-24,1985,0,TEN,LAC,37,35
1985-11-24,1985,0,TB,DET,19,16
1985-11-24,1985,0,OAK,DEN,31,28
1985-11-24,1985,0,PIT,WSH,23,30
1985-11-24,1985,0,MIN,NO,23,30
1985-11-24,1985,0,KC,IND,20,7
1985-11-24,1985,0,DAL,PHI,34,17
1985-11-24,1985,0,ARI,NYG,3,34
1985-11-24,1985,0,CLE,CIN,24,6
1985-11-24,1985,0,CHI,ATL,36,0
1985-11-24,1985,0,BUF,MIA,14,23
1985-11-24,1985,0,LAR,GB,34,17
1985-11-25,1985,0,SF,SEA,19,6
1985-11-28,1985,0,DAL,ARI,35,17
1985-11-28,1985,0,DET,NYJ,31,20
1985-12-01,1985,0,NYG,CLE,33,35
1985-12-01,1985,0,GB,TB,21,0
1985-12-01,1985,0,LAC,BUF,40,7
1985-12-01,1985,0,NO,LAR,29,3
1985-12-01,1985,0,IND,NE,31,38
1985-12-01,1985,0,CIN,TEN,45,27
1985-12-01,1985,0,ATL,OAK,24,34
1985-12-01,1985,0,WSH,SF,8,35
1985-12-01,1985,0,SEA,KC,24,6
1985-12-01,1985,0,PIT,DEN,23,31
1985-12-01,1985,0,PHI,MIN,23,28
1985-12-02,1985,0,MIA,CHI,38,24
1985-12-08,1985,0,LAC,PIT,54,44
1985-12-08,1985,0,SEA,CLE,31,13
1985-12-08,1985,0,CIN,DAL,50,24
1985-12-08,1985,0,CHI,IND,17,10
1985-12-08,1985,0,BUF,NYJ,7,27
1985-12-08,1985,0,NE,DET,23,6
1985-12-08,1985,0,MIN,TB,26,7
1985-12-08,1985,0,KC,ATL,38,10
1985-12-08,1985,0,GB,MIA,24,34
1985-12-08,1985,0,DEN,OAK,14,17
1985-12-08,1985,0,ARI,NO,28,16
1985-12-08,1985,0,TEN,NYG,14,35
1985-12-08,1985,0,PHI,WSH,12,17
1985-12-09,1985,0,SF,LAR,20,27
1985-12-14,1985,0,DEN,KC,14,13
1985-12-14,1985,0,NYJ,CHI,6,19
1985-12-15,1985,0,DAL,NYG,28,21
1985-12-15,1985,0,WSH,CIN,27,24
1985-12-15,1985,0,TB,IND,23,31
1985-12-15,1985,0,OAK,SEA,13,3
1985-12-15,1985,0,PIT,BUF,30,24
1985-12-15,1985,0,NO,SF,19,31
1985-12-15,1985,0,DET,GB,23,26
1985-12-15,1985,0,CLE,TEN,28,21
1985-12-15,1985,0,ATL,MIN,14,13
1985-12-15,1985,0,LAR,ARI,46,14
1985-12-15,1985,0,LAC,PHI,20,14
1985-12-16,1985,0,MIA,NE,30,27
1985-12-20,1985,0,SEA,DEN,24,27
1985-12-21,1985,0,NYG,PIT,28,10
1985-12-21,1985,0,ARI,WSH,16,27
1985-12-22,1985,0,MIN,PHI,35,37
1985-12-22,1985,0,MIA,BUF,28,0
1985-12-22,1985,0,DET,CHI,17,37
1985-12-22,1985,0,IND,TEN,34,16
1985-12-22,1985,0,TB,GB,17,20
1985-12-22,1985,0,SF,DAL,31,16
1985-12-22,1985,0,NYJ,CLE,37,10
1985-12-22,1985,0,NE,CIN,34,23
1985-12-22,1985,0,KC,LAC,38,34
1985-12-22,1985,0,NO,ATL,10,16
1985-12-23,1985,0,LAR,OAK,6,16
1985-12-28,1985,1,NYJ,NE,14,26
1985-12-29,1985,1,NYG,SF,17,3
1986-01-04,1985,1,LAR,DAL,20,0
1986-01-04,1985,1,MIA,CLE,24,21
1986-01-05,1985,1,OAK,NE,20,27
1986-01-05,1985,1,CHI,NYG,21,0
1986-01-12,1985,1,MIA,NE,14,31
1986-01-12,1985,1,CHI,LAR,24,0
1986-01-26,1985,1,NE,CHI,10,46
1986-09-07,1986,0,DEN,OAK,38,36
1986-09-07,1986,0,CHI,CLE,41,31
1986-09-07,1986,0,BUF,NYJ,24,28
1986-09-07,1986,0,WSH,PHI,41,14
1986-09-07,1986,0,TB,SF,7,31
1986-09-07,1986,0,SEA,PIT,30,0
1986-09-07,1986,0,NE,IND,33,3
1986-09-07,1986,0,NO,ATL,10,31
1986-09-07,1986,0,MIN,DET,10,13
1986-09-07,1986,0,KC,CIN,24,14
1986-09-07,1986,0,GB,TEN,3,31
1986-09-07,1986,0,ARI,LAR,10,16
1986-09-07,1986,0,LAC,MIA,50,28
1986-09-08,1986,0,DAL,NYG,31,28
1986-09-11,1986,0,NYJ,NE,6,20
1986-09-14,1986,0,SEA,KC,23,17
1986-09-14,1986,0,TB,MIN,10,23
1986-09-14,1986,0,TEN,CLE,20,23
1986-09-14,1986,0,NO,GB,24,10
1986-09-14,1986,0,MIA,IND,30,10
1986-09-14,1986,0,DET,DAL,7,31
1986-09-14,1986,0,CIN,BUF,36,33
1986-09-14,1986,0,CHI,PHI,13,10
1986-09-14,1986,0,ATL,ARI,33,13
1986-09-14,1986,0,LAR,SF,16,13
1986-09-14,1986,0,WSH,OAK,10,6
1986-09-14,1986,0,NYG,LAC,20,7
1986-09-15,1986,0,PIT,DEN,10,21
1986-09-18,1986,0,CLE,CIN,13,30
1986-09-21,1986,0,MIN,PIT,31,7
1986-09-21,1986,0,NE,SEA,31,38
1986-09-21,1986,0,OAK,NYG,9,14
1986-09-21,1986,0,PHI,DEN,7,33
1986-09-21,1986,0,NYJ,MIA,51,45
1986-09-21,1986,0,KC,TEN,27,13
1986-09-21,1986,0,LAC,WSH,27,30
1986-09-21,1986,0,BUF,ARI,17,10
1986-09-21,1986,0,IND,LAR,7,24
1986-09-21,1986,0,SF,NO,26,17
1986-09-21,1986,0,DET,TB,20,24
1986-09-21,1986,0,DAL,ATL,35,37
1986-09-22,1986,0,GB,CHI,12,25
1986-09-28,1986,0,MIA,SF,16,31
1986-09-28,1986,0,NYG,NO,20,17
1986-09-28,1986,0,WSH,SEA,19,14
1986-09-28,1986,0,TB,ATL,20,23
1986-09-28,1986,0,TEN,PIT,16,22
1986-09-28,1986,0,BUF,KC,17,20
1986-09-28,1986,0,PHI,LAR,34,20
1986-09-28,1986,0,CIN,CHI,7,44
1986-09-28,1986,0,CLE,DET,24,21
1986-09-28,1986,0,OAK,LAC,17,13
1986-09-28,1986,0,MIN,GB,42,7
1986-09-28,1986,0,IND,NYJ,7,26
1986-09-28,1986,0,DEN,NE,27,20
1986-09-29,1986,0,ARI,DAL,7,31
1986-10-05,1986,0,PIT,CLE,24,27
1986-10-05,1986,0,SF,IND,35,14
1986-10-05,1986,0,LAR,TB,26,20
1986-10-05,1986,0,ATL,PHI,0,16
1986-10-05,1986,0,CHI,MIN,23,0
1986-10-05,1986,0,ARI,NYG,6,13
1986-10-05,1986,0,DEN,DAL,29,14
1986-10-05,1986,0,DET,TEN,24,13
1986-10-05,1986,0,GB,CIN,28,34
1986-10-05,1986,0,KC,OAK,17,24
1986-10-05,1986,0,NYJ,BUF,14,13
1986-10-05,1986,0,NE,MIA,34,7
1986-10-05,1986,0,NO,WSH,6,14
1986-10-06,1986,0,SEA,LAC,33,7
1986-10-12,1986,0,DAL,WSH,30,6
1986-10-12,1986,0,ATL,LAR,26,14
1986-10-12,1986,0,IND,NO,14,17
1986-10-12,1986,0,TEN,CHI,7,20
1986-10-12,1986,0,OAK,SEA,14,10
1986-10-12,1986,0,SF,MIN,24,27
1986-10-12,1986,0,TB,ARI,19,30
1986-10-12,1986,0,CLE,KC,20,7
1986-10-12,1986,0,LAC,DEN,14,31
1986-10-12,1986,0,NYG,PHI,35,3
1986-10-12,1986,0,NE,NYJ,24,31
1986-10-12,1986,0,GB,DET,14,21
1986-10-12,1986,0,MIA,BUF,27,14
1986-10-13,1986,0,CIN,PIT,24,22
1986-10-19,1986,0,WSH,ARI,28,21
1986-10-19,1986,0,ATL,SF,10,10
1986-10-19,1986,0,BUF,IND,24,13
1986-10-19,1986,0,CIN,TEN,31,28
1986-10-19,1986,0,CLE,GB,14,17
1986-10-19,1986,0,KC,LAC,42,41
1986-10-19,1986,0,MIN,CHI,23,7
1986-10-19,1986,0,MIA,OAK,28,30
1986-10-19,1986,0,NO,TB,38,7
1986-10-19,1986,0,PHI,DAL,14,17
1986-10-19,1986,0,PIT,NE,0,34
1986-10-19,1986,0,LAR,DET,14,10
1986-10-19,1986,0,SEA,NYG,17,12
1986-10-20,1986,0,NYJ,DEN,22,10
1986-10-26,1986,0,KC,TB,27,20
1986-10-26,1986,0,MIN,CLE,20,23
1986-10-26,1986,0,NYJ,NO,28,23
1986-10-26,1986,0,PIT,CIN,30,9
1986-10-26,1986,0,PHI,LAC,23,7
1986-10-26,1986,0,BUF,NE,3,23
1986-10-26,1986,0,CHI,DET,13,7
1986-10-26,1986,0,IND,MIA,13,17
1986-10-26,1986,0,LAR,ATL,14,7
1986-10-26,1986,0,DAL,ARI,37,6
1986-10-26,1986,0,DEN,SEA,20,13
1986-10-26,1986,0,GB,SF,17,31
1986-10-26,1986,0,TEN,OAK,17,28
1986-10-27,1986,0,NYG,WSH,27,20
1986-11-02,1986,0,NE,ATL,25,17
1986-11-02,1986,0,NYG,DAL,17,14
1986-11-02,1986,0,PIT,GB,27,3
1986-11-02,1986,0,LAC,KC,23,24
1986-11-02,1986,0,IND,CLE,9,24
1986-11-02,1986,0,OAK,DEN,10,21
1986-11-02,1986,0,WSH,MIN,44,38
1986-11-02,1986,0,SEA,NYJ,7,38
1986-11-02,1986,0,TB,BUF,34,28
1986-11-02,1986,0,ARI,PHI,13,10
1986-11-02,1986,0,DET,CIN,17,24
1986-11-02,1986,0,MIA,TEN,28,7
1986-11-02,1986,0,NO,SF,23,10
1986-11-03,1986,0,CHI,LAR,17,20
1986-11-09,1986,0,DET,MIN,10,24
1986-11-09,1986,0,PHI,NYG,14,17
1986-11-09,1986,0,TEN,CIN,32,28
1986-11-09,1986,0,KC,SEA,27,7
1986-11-09,1986,0,GB,WSH,7,16
1986-11-09,1986,0,ATL,NYJ,14,28
1986-11-09,1986,0,TB,CHI,3,23
1986-11-09,1986,0,DAL,OAK,13,17
1986-11-09,1986,0,NO,LAR,6,0
1986-11-09,1986,0,SF,ARI,43,17
1986-11-09,1986,0,IND,NE,21,30
1986-11-09,1986,0,DEN,LAC,3,9
1986-11-09,1986,0,BUF,PIT,16,12
1986-11-10,1986,0,CLE,MIA,26,16
1986-11-16,1986,0,PIT,TEN,21,10
1986-11-16,1986,0,CIN,SEA,34,7
1986-11-16,1986,0,ARI,NO,7,16
1986-11-16,1986,0,DEN,KC,38,17
1986-11-16,1986,0,GB,TB,31,7
1986-11-16,1986,0,MIN,NYG,20,22
1986-11-16,1986,0,NYJ,IND,31,16
1986-11-16,1986,0,PHI,DET,11,13
1986-11-16,1986,0,OAK,CLE,27,14
1986-11-16,1986,0,ATL,CHI,10,13
1986-11-16,1986,0,BUF,MIA,24,34
1986-11-16,1986,0,LAR,NE,28,30
1986-11-16,1986,0,LAC,DAL,21,24
1986-11-17,1986,0,WSH,SF,14,6
1986-11-20,1986,0,LAC,OAK,31,37
1986-11-23,1986,0,LAR,NO,26,13
1986-11-23,1986,0,CIN,MIN,24,20
1986-11-23,1986,0,CHI,GB,12,10
1986-11-23,1986,0,WSH,DAL,41,14
1986-11-23,1986,0,TB,DET,17,38
1986-11-23,1986,0,CLE,PIT,37,31
1986-11-23,1986,0,TEN,IND,31,17
1986-11-23,1986,0,NE,BUF,22,19
1986-11-23,1986,0,ARI,KC,23,14
1986-11-23,1986,0,SF,ATL,20,0
1986-11-23,1986,0,NYG,DEN,19,16
1986-11-23,1986,0,SEA,PHI,24,20
1986-11-24,1986,0,MIA,NYJ,45,3
1986-11-27,1986,0,DET,GB,40,44
1986-11-27,1986,0,DAL,SEA,14,31
1986-11-30,1986,0,ARI,WSH,17,20
1986-11-30,1986,0,DEN,CIN,34,28
1986-11-30,1986,0,CLE,TEN,13,10
1986-11-30,1986,0,CHI,PIT,13,10
1986-11-30,1986,0,OAK,PHI,27,33
1986-11-30,1986,0,IND,LAC,3,17
1986-11-30,1986,0,KC,BUF,14,17
1986-11-30,1986,0,MIA,ATL,14,20
1986-11-30,1986,0,MIN,TB,45,13
1986-11-30,1986,0,NO,NE,20,21
1986-11-30,1986,0,NYJ,LAR,3,17
1986-12-01,1986,0,SF,NYG,17,21
1986-12-07,1986,0,PIT,DET,27,17
1986-12-07,1986,0,SF,NYJ,24,10
1986-12-07,1986,0,CHI,TB,48,14
1986-12-07,1986,0,GB,MIN,6,32
1986-12-07,1986,0,LAC,TEN,27,0
1986-12-07,1986,0,NE,CIN,7,31
1986-12-07,1986,0,KC,DEN,37,10
1986-12-07,1986,0,WSH,NYG,14,24
1986-12-07,1986,0,LAR,DAL,29,10
1986-12-07,1986,0,BUF,CLE,17,21
1986-12-07,1986,0,ATL,IND,23,28
1986-12-07,1986,0,NO,MIA,27,31
1986-12-07,1986,0,PHI,ARI,10,10
1986-12-08,1986,0,SEA,OAK,37,0
1986-12-13,1986,0,DEN,WSH,31,30
1986-12-13,1986,0,NYJ,PIT,24,45
1986-12-14,1986,0,CIN,CLE,3,34
1986-12-14,1986,0,LAR,MIA,31,37
1986-12-14,1986,0,OAK,KC,17,20
1986-12-14,1986,0,TEN,MIN,23,10
1986-12-14,1986,0,NYG,ARI,27,7
1986-12-14,1986,0,ATL,NO,9,14
1986-12-14,1986,0,NE,SF,24,29
1986-12-14,1986,0,DAL,PHI,21,23
1986-12-14,1986,0,IND,BUF,24,14
1986-12-14,1986,0,TB,GB,7,21
1986-12-14,1986,0,LAC,SEA,24,34
1986-12-15,1986,0,DET,CHI,13,16
1986-12-19,1986,0,SF,LAR,24,14
1986-12-20,1986,0,NYG,GB,55,24
1986-12-20,1986,0,SEA,DEN,41,16
1986-12-21,1986,0,DAL,CHI,10,24
1986-12-21,1986,0,CLE,LAC,47,17
1986-12-21,1986,0,OAK,IND,24,30
1986-12-21,1986,0,PIT,KC,19,24
1986-12-21,1986,0,PHI,WSH,14,21
1986-12-21,1986,0,TEN,BUF,16,7
1986-12-21,1986,0,MIN,NO,33,17
1986-12-21,1986,0,DET,ATL,6,20
1986-12-21,1986,0,ARI,TB,21,17
1986-12-21,1986,0,CIN,NYJ,52,21
1986-12-22,1986,0,MIA,NE,27,34
1986-12-28,1986,1,WSH,LAR,19,7
1986-12-28,1986,1,NYJ,KC,35,15
1987-01-03,1986,1,CHI,WSH,13,27
1987-01-03,1986,1,CLE,NYJ,23,20
1987-01-04,1986,1,DEN,NE,22,17
1987-01-04,1986,1,NYG,SF,49,3
1987-01-11,1986,1,CLE,DEN,20,23
1987-01-11,1986,1,NYG,WSH,17,0
1987-01-25,1986,1,NYG,DEN,39,20
1987-09-13,1987,0,NO,CLE,28,21
1987-09-13,1987,0,MIN,DET,34,19
1987-09-13,1987,0,DEN,SEA,40,17
1987-09-13,1987,0,GB,OAK,0,20
1987-09-13,1987,0,KC,LAC,20,13
1987-09-13,1987,0,TEN,LAR,20,16
1987-09-13,1987,0,ARI,DAL,24,13
1987-09-13,1987,0,BUF,NYJ,28,31
1987-09-13,1987,0,WSH,PHI,34,24
1987-09-13,1987,0,TB,ATL,48,10
1987-09-13,1987,0,IND,CIN,21,23
1987-09-13,1987,0,PIT,SF,30,17
1987-09-13,1987,0,NE,MIA,28,21
1987-09-14,1987,0,CHI,NYG,34,19
1987-09-20,1987,0,LAC,ARI,28,24
1987-09-20,1987,0,SEA,KC,43,14
1987-09-20,1987,0,OAK,DET,27,7
1987-09-20,1987,0,PHI,NO,27,17
1987-09-20,1987,0,NYG,DAL,14,16
1987-09-20,1987,0,IND,MIA,10,23
1987-09-20,1987,0,CLE,PIT,34,10
1987-09-20,1987,0,CIN,SF,26,27
1987-09-20,1987,0,CHI,TB,20,3
1987-09-20,1987,0,BUF,TEN,34,30
1987-09-20,1987,0,ATL,WSH,21,20
1987-09-20,1987,0,GB,DEN,17,17
1987-09-20,1987,0,LAR,MIN,16,21
1987-09-21,1987,0,NYJ,NE,43,24
1987-10-04,1987,0,SEA,MIA,24,20
1987-10-04,1987,0,WSH,ARI,28,21
1987-10-04,1987,0,MIN,GB,16,23
1987-10-04,1987,0,NE,CLE,10,20
1987-10-04,1987,0,DET,TB,27,31
1987-10-04,1987,0,CIN,LAC,9,10
1987-10-04,1987,0,NYJ,DAL,24,38
1987-10-04,1987,0,NO,LAR,37,10
1987-10-04,1987,0,PHI,CHI,3,35
1987-10-04,1987,0,OAK,KC,35,17
1987-10-04,1987,0,DEN,TEN,10,40
1987-10-04,1987,0,ATL,PIT,12,28
1987-10-04,1987,0,BUF,IND,6,47
1987-10-05,1987,0,NYG,SF,21,41
1987-10-11,1987,0,ATL,SF,17,25
1987-10-11,1987,0,LAR,PIT,31,21
1987-10-11,1987,0,TB,LAC,13,17
1987-10-11,1987,0,CHI,MIN,27,7
1987-10-11,1987,0,CLE,TEN,10,15
1987-10-11,1987,0,IND,NYJ,6,0
1987-10-11,1987,0,ARI,NO,24,19
1987-10-11,1987,0,DAL,PHI,41,22
1987-10-11,1987,0,GB,DET,16,19
1987-10-11,1987,0,MIA,KC,42,0
1987-10-11,1987,0,NE,BUF,14,7
1987-10-11,1987,0,NYG,WSH,12,38
1987-10-11,1987,0,SEA,CIN,10,17
1987-10-12,1987,0,DEN,OAK,30,14
1987-10-18,1987,0,PIT,IND,21,7
1987-10-18,1987,0,TEN,NE,7,21
1987-10-18,1987,0,CHI,NO,17,19
1987-10-18,1987,0,CIN,CLE,0,34
1987-10-18,1987,0,BUF,NYG,6,3
1987-10-18,1987,0,ATL,LAR,24,20
1987-10-18,1987,0,TB,MIN,20,10
1987-10-18,1987,0,NYJ,MIA,37,31
1987-10-18,1987,0,SF,ARI,34,28
1987-10-18,1987,0,OAK,LAC,17,23
1987-10-18,1987,0,DET,SEA,14,37
1987-10-18,1987,0,GB,PHI,16,10
1987-10-18,1987,0,KC,DEN,17,26
1987-10-19,1987,0,DAL,WSH,7,13
1987-10-25,1987,0,TEN,ATL,37,33
1987-10-25,1987,0,NO,SF,22,24
1987-10-25,1987,0,MIA,BUF,31,34
1987-10-25,1987,0,DET,GB,33,34
1987-10-25,1987,0,IND,NE,30,16
1987-10-25,1987,0,LAC,KC,42,21
1987-10-25,1987,0,WSH,NYJ,17,16
1987-10-25,1987,0,NYG,ARI,30,7
1987-10-25,1987,0,TB,CHI,26,27
1987-10-25,1987,0,OAK,SEA,13,35
1987-10-25,1987,0,PIT,CIN,23,20
1987-10-25,1987,0,PHI,DAL,37,20
1987-10-26,1987,0,MIN,DEN,34,27
1987-10-26,1987,0,CLE,LAR,30,17
1987-11-01,1987,0,NYJ,IND,14,19
1987-11-01,1987,0,LAR,SF,10,31
1987-11-01,1987,0,ATL,NO,0,38
1987-11-01,1987,0,DEN,DET,34,0
1987-11-01,1987,0,LAC,CLE,27,24
1987-11-01,1987,0,GB,TB,17,23
1987-11-01,1987,0,SEA,MIN,28,17
1987-11-01,1987,0,CHI,KC,31,28
1987-11-01,1987,0,MIA,PIT,35,24
1987-11-01,1987,0,NE,OAK,26,23
1987-11-01,1987,0,BUF,WSH,7,27
1987-11-01,1987,0,CIN,TEN,29,31
1987-11-01,1987,0,ARI,PHI,23,28
1987-11-02,1987,0,DAL,NYG,33,24
1987-11-08,1987,0,CLE,ATL,38,3
1987-11-08,1987,0,SF,TEN,27,20
1987-11-08,1987,0,ARI,TB,31,28
1987-11-08,1987,0,GB,CHI,24,26
1987-11-08,1987,0,KC,PIT,16,17
1987-11-08,1987,0,MIN,OAK,31,20
1987-11-08,1987,0,LAR,NO,14,31
1987-11-08,1987,0,DET,DAL,27,17
1987-11-08,1987,0,NYG,NE,17,10
1987-11-08,1987,0,IND,LAC,13,16
1987-11-08,1987,0,PHI,WSH,31,27
1987-11-08,1987,0,BUF,DEN,21,14
